Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0iQHsP6xlKApuYgVF761YR,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,983b6859aa98447db175a8fdccc00106,2022-04-23T22:12:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:76XpBAo45nP84Mq3hx3wVX,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7vIsPrKWqUMk4F7Bu7aIY0,7c97159365824bf4b0e2ccb6206c079b,2022-04-23T22:49:49Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7lUg8pGTS5p97bB5eB5nPc,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7vIsPrKWqUMk4F7Bu7aIY0,a0b73e083ccb4f47b21b2610b6915946,2022-04-24T05:23:59Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7lUg8pGTS5p97bB5eB5nPc,947108d0cdb94e129909189c4964d936,2022-04-24T18:12:51Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:76XpBAo45nP84Mq3hx3wVX,e595e8971f0d4500b512f788f52e60da,2022-04-24T20:35:09Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,95367467c3c244779c24ee4e208d4951,2022-04-25T03:34:55Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,I had somehow never heard this cover before. ,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:76XpBAo45nP84Mq3hx3wVX,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7lUg8pGTS5p97bB5eB5nPc,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7vIsPrKWqUMk4F7Bu7aIY0,67040e2a1e1c4eb997d9532783a6ef9d,2022-04-26T10:51:00Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7vIsPrKWqUMk4F7Bu7aIY0,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,23aa3e4f1f204e0ea5e8862ac5dde426,2022-04-26T14:48:27Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:76XpBAo45nP84Mq3hx3wVX,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7lUg8pGTS5p97bB5eB5nPc,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-04-27T14:24:00Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,4,Very surprised by her singing voice great pull,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,785c8c32eeeb4d73ac591923d6be0ab3,2022-04-27T15:15:04Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,6,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:76XpBAo45nP84Mq3hx3wVX,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7vIsPrKWqUMk4F7Bu7aIY0,be03c0bdbe8248699a4ba0a3797ae52f,2022-04-27T15:21:05Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,I think this is my favorite Kendrick album. I almost picked another song from it for my deep cut. ,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,4,Didn’t know this existed. It rules. ,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:60eVCXFCuw1WYswBuNZc4H,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:7lUg8pGTS5p97bB5eB5nPc,aae433407a3f4ce8a6fb77f6cee32f99,2022-04-27T15:55:02Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0tIGiKkTb1US3apjAhW1SG,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:2YtVzmZzew1ILUdNueyWd7,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5jlxRvEVaIi0mhDQ3WNNDm,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5wzuewBsK1GdViQK4uBraa,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,1,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:76XpBAo45nP84Mq3hx3wVX,ce3ca5f764744d4fbee748edefcfe950,2022-04-27T17:49:28Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0iQHsP6xlKApuYgVF761YR,5e8bc840b00145efbfcd4d1c83dba93a,2022-04-27T17:51:31Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0OfWbtiZ3fHd64VmpCSj7g,5e8bc840b00145efbfcd4d1c83dba93a,2022-04-27T17:51:31Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:1vCiXYfFqIiarqmRKktNti,5e8bc840b00145efbfcd4d1c83dba93a,2022-04-27T17:51:31Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:3q2v8QaTnHLveAQzR6gvYm,5e8bc840b00145efbfcd4d1c83dba93a,2022-04-27T17:51:31Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,5e8bc840b00145efbfcd4d1c83dba93a,2022-04-27T17:51:31Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,5e8bc840b00145efbfcd4d1c83dba93a,2022-04-27T17:51:31Z,2,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:5hQSXkFgbxjZo9uCwd11so,824648a642c743d9b2e10f7b0d06085e,2022-04-29T00:54:19Z,3,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6BFxfy7nDu9jzLq5qJKT0j,824648a642c743d9b2e10f7b0d06085e,2022-04-29T00:54:19Z,4,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6JoIs4XLvBgjZOkKnyuPPv,824648a642c743d9b2e10f7b0d06085e,2022-04-29T00:54:19Z,8,"Is not discussed enough, it’s such a fun bop",78a83eba26c74c95a78db5c0638bd8ea
spotify:track:6uQlFweRhdbvGZZcVQKX8L,824648a642c743d9b2e10f7b0d06085e,2022-04-29T00:54:19Z,5,,78a83eba26c74c95a78db5c0638bd8ea
spotify:track:0y9uTzK9cNKSAEHnpeRG8C,a0b73e083ccb4f47b21b2610b6915946,2022-04-30T17:36:19Z,2,,7bf33d31b8bf4cfe833f91b69edc15b9
spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,a0b73e083ccb4f47b21b2610b6915946,2022-04-30T17:36:19Z,2,,7bf33d31b8bf4cfe833f91b69edc15b9
spotify:track:1ky1EDkwmYtN5GpgVCYGVd,a0b73e083ccb4f47b21b2610b6915946,2022-04-30T17:36:19Z,2,,7bf33d31b8bf4cfe833f91b69edc15b9
spotify:track:24vNw0Z0srb4zYXwrakw8E,a0b73e083ccb4f47b21b2610b6915946,2022-04-30T17:36:19Z,1,,7bf33d31b8bf4cfe833f91b69edc15b9
spotify:track:2JSlJY9AMywkLMNTyZqHii,a0b73e083ccb4f47b21b2610b6915946,2022-04-30T17:36:19Z,2,,7bf33d31b8bf4cfe833f91b69edc15b9
spotify:track:2TfSHkHiFO4gRztVIkggkE,a0b73e083ccb4f47b21b2610b6915946,2022-04-30T17:36:19Z,1,,7bf33d31b8bf4cfe833f91b69edc15b9
